name,x,y,width,height
r8562,810,7095,2,14
r8563,4947,4858,3,5
r8564,4260,3624,2,13
r8565,3416,5520,2,19
r8566,851,4650,3,4
r8567,2423,4274,5,20
r8568,7814,3477,1,19
r8569,7753,9486,5,5
r8570,6200,2961,4,8
r8571,2172,1224,1,13
r8572,6265,3740,3,18
r8573,5858,8574,2,19
r8574,9456,2122,3,16
r8575,646,3224,5,10
r8576,2160,5600,4,17
r8577,4228,3018,2,8
r8578,588,313,1,2
r8579,6474,3469,4,16
r8580,3223,4898,5,12
r8581,1897,9743,4,5
r8582,1142,5363,1,4
r8583,7160,9338,3,3
r8584,2183,2436,4,20
r8585,6535,5459,1,14
r8586,4981,3466,4,12
r8587,6379,7592,3,16
r8588,6020,4410,5,4
r8589,8756,9631,3,19
r8590,1297,1622,4,19
r8591,9034,8107,5,15
r8592,6746,8958,1,19
r8593,395,8622,3,9
r8594,5910,6551,1,16
r8595,3777,1,4,19
r8596,6511,4082,1,15
r8597,6207,1988,4,4
r8598,2115,5974,5,13
r8599,8857,6789,5,10
r8600,7241,4180,3,11
r8601,4916,3824,3,9
r8602,8119,8532,4,5
r8603,4503,5199,5,14
r8604,3303,7139,3,1
r8605,8731,4058,4,18
r8606,6802,455,5,19
r8607,6587,5577,2,13
r8608,2569,615,5,18
r8609,5096,566,3,13
r8610,2493,8972,1,16
r8611,4301,2558,3,1
r8612,1761,6076,3,1
r8613,6462,5376,2,7
r8614,5924,4962,5,7
r8615,5068,6141,3,13
r8616,6715,53,4,19
r8617,942,4170,1,3
r8618,4634,2072,2,1
r8619,7551,4788,2,10
r8620,8760,8698,3,16
r8621,1106,9876,3,5
r8622,3361,4275,3,19
r8623,7552,2513,1,17
r8624,5538,3600,4,2
r8625,5872,4406,4,5
r8626,9392,4835,5,5
r8627,2971,3441,2,15
r8628,2966,2586,5,17
r8629,433,5186,1,5
r8630,773,3381,5,16
r8631,6452,5983,3,14
r8632,2973,9207,3,12
r8633,9905,158,1,15
r8634,8844,7884,2,10
r8635,1051,4671,4,20
r8636,6360,2977,2,7
r8637,1345,7052,2,13
r8638,987,5845,2,1
r8639,8483,8189,3,13
r8640,5983,8562,1,8
r8641,8610,9154,5,20
r8642,4638,7597,3,13
r8643,1645,4986,4,19
r8644,3244,6791,3,18
r8645,8985,9335,4,12
r8646,6900,2373,1,2
r8647,4408,5218,3,13
r8648,5358,1878,1,3
r8649,6093,2430,3,1
r8650,4471,7115,5,13
r8651,5372,2690,4,2
r8652,5798,3015,2,12
r8653,8556,1104,1,17
r8654,8977,7496,4,20
r8655,6893,742,1,2
r8656,463,4837,2,5
r8657,5621,1069,1,16
r8658,6203,7923,1,10
r8659,6836,2186,4,8
r8660,6057,4394,4,12
r8661,4886,6053,3,5
r8662,1626,1546,1,6
r8663,1771,4119,1,9
r8664,7670,5971,1,5
r8665,734,462,1,6
r8666,7988,5836,5,17
r8667,2819,7588,4,5
r8668,2562,3603,2,19
r8669,9092,8052,3,16
r8670,9608,4878,5,2
r8671,6749,7318,3,10
r8672,2596,2398,2,17
r8673,2574,1658,1,8
r8674,9008,8950,3,7
r8675,4147,6776,2,15
r8676,3991,3576,5,4
r8677,4421,7894,4,14
r8678,6970,3020,1,10
r8679,517,3249,5,1
r8680,1162,8122,1,10
r8681,3346,7685,2,3
r8682,5460,2756,1,12
r8683,4462,8824,1,11
r8684,7644,5345,3,5
r8685,2530,5518,5,4
r8686,1619,8585,2,14
r8687,1470,4637,4,3
r8688,9030,4899,5,1
r8689,820,6949,4,18
r8690,8834,7124,4,19
r8691,4083,8095,3,10
r8692,1859,1749,2,16
r8693,4898,9699,2,1
r8694,7058,8783,4,12
r8695,825,1416,1,9
r8696,5263,1475,2,2
r8697,7738,3429,3,5
r8698,5231,2808,3,1
r8699,8816,4174,1,18
r8700,8843,3664,2,10
r8701,712,9260,2,14
r8702,3489,5307,1,3
r8703,2710,8771,4,16
r8704,7342,9185,4,3
r8705,6293,9166,3,13
r8706,6295,1643,3,3
r8707,9421,1776,4,13
r8708,4871,7636,5,6
r8709,6008,782,3,9
r8710,7767,7147,5,12
r8711,296,7096,5,10
r8712,3412,4974,2,11
r8713,4695,8150,1,9
r8714,2920,4327,5,10
r8715,6877,7667,4,7
r8716,7978,8475,1,10
r8717,2876,7025,5,18
r8718,8496,5407,1,2
r8719,3116,3727,4,9
r8720,5249,1766,4,15
r8721,4654,4717,3,2
r8722,7133,9891,3,1
r8723,1688,8566,1,7
r8724,2608,331,4,18
r8725,2756,8407,4,17
r8726,5861,8494,1,16
r8727,1761,8095,4,13
r8728,2801,1443,2,18
r8729,5014,5477,5,2
r8730,3161,9199,3,8
r8731,9004,4396,5,18
r8732,2441,8065,2,4
r8733,456,3489,4,11
r8734,6921,4459,5,8
r8735,3114,8975,2,13
r8736,8170,5931,1,1
r8737,3992,6302,3,5
r8738,4545,9666,2,15
r8739,2250,9038,1,6
r8740,5094,6718,3,14
r8741,9848,6818,4,1
r8742,9092,1336,2,20
r8743,1708,4992,4,7
r8744,9801,505,4,4
r8745,3506,8802,3,1
r8746,8539,1324,5,5
r8747,4157,1088,2,18
r8748,4305,6009,4,19
r8749,7701,8764,2,19
r8750,3919,3031,4,11
r8751,1493,1926,3,12
r8752,2478,5572,3,16
r8753,5205,9943,1,20
r8754,5171,4489,2,11
r8755,4177,9237,4,19
r8756,2919,6149,1,11
r8757,8057,6132,5,6
r8758,4413,2036,2,14
r8759,6716,8787,3,10
r8760,7816,3479,3,20
r8761,381,5614,3,15
r8762,5945,5523,2,7
r8763,8315,2837,1,11
r8764,7003,8466,2,13
r8765,1561,1153,3,2
r8766,5842,1465,1,17
r8767,2898,1808,5,12
r8768,6080,3506,2,8
r8769,1886,3432,5,20
r8770,6504,6249,3,4
r8771,9232,6955,1,6
r8772,3563,9698,3,2
r8773,715,3678,1,13
r8774,5239,935,3,19
r8775,5173,5888,1,2
r8776,4222,9738,1,20
r8777,6478,2374,4,3
r8778,5903,3850,5,17
r8779,5924,3099,3,13
r8780,5704,6519,5,1
r8781,5182,1376,3,15
r8782,9154,6610,5,4
r8783,9197,5293,2,11
r8784,8430,4446,3,10
r8785,5408,9911,5,7
r8786,9782,1519,3,16
r8787,8913,3912,5,12
r8788,8475,2652,1,7
r8789,860,3313,4,19
r8790,290,6737,4,19
r8791,4397,5698,3,4
r8792,1047,482,5,14
r8793,1539,6121,2,11
r8794,5609,7008,3,5
r8795,5251,162,2,13
r8796,308,3349,4,12
r8797,5164,7998,3,8
r8798,5611,1583,3,12
r8799,3096,3902,2,5
r8800,3928,3487,1,1
r8801,7487,2032,5,17
r8802,8592,274,4,5
r8803,2596,1508,1,5
r8804,4486,422,5,2
r8805,2462,9516,2,4
r8806,7434,2312,1,11
r8807,7539,133,1,4
r8808,3480,721,1,5
r8809,9566,3566,5,10
r8810,5522,9885,2,6
r8811,3764,1242,4,1
r8812,4440,9342,4,2
r8813,9004,6612,2,19
r8814,879,1002,3,8
r8815,9092,7770,4,13
r8816,86,9517,1,15
r8817,4738,407,2,19
r8818,8062,1560,2,6
r8819,1772,4786,1,2
r8820,7466,9545,5,18
r8821,5872,7183,4,13
r8822,2485,6899,5,9
r8823,2440,7940,2,11
r8824,4496,666,1,6
r8825,6618,5188,3,10
r8826,3637,919,1,3
r8827,3653,9009,1,8
r8828,4337,7557,1,15
r8829,3662,174,5,8
r8830,6076,2277,3,14
r8831,2957,383,1,12
r8832,5854,2329,3,12
r8833,2403,7047,2,6
r8834,1611,2352,2,18
r8835,8843,4821,5,13
r8836,4453,9003,2,10
r8837,3347,972,1,17
r8838,6350,7311,3,15
r8839,8236,7957,2,18
r8840,6215,2624,5,6
r8841,5691,1255,5,14
r8842,1308,9824,3,3
r8843,920,9568,2,6
r8844,6197,296,5,16
r8845,742,9907,2,5
r8846,9609,4337,4,9
r8847,3138,4068,2,12
r8848,6112,8584,3,14
r8849,6713,430,3,10
r8850,4848,4687,2,13
r8851,7608,2851,4,12
r8852,7172,1892,4,12
r8853,9438,6950,2,18
r8854,7076,5813,2,6
r8855,8072,9475,3,10
r8856,513,27,5,12
r8857,8088,2615,4,10
r8858,6752,917,1,13
r8859,8948,9318,5,12
r8860,2280,1517,5,12
r8861,6064,450,4,12
r8862,3719,8868,2,19
r8863,9467,8295,2,6
r8864,3588,521,1,20
r8865,9452,9533,2,3
r8866,8091,6899,2,9
r8867,5864,1600,1,16
r8868,2672,884,2,6
r8869,9918,8367,2,10
r8870,99,5729,2,1
r8871,4256,9844,4,19
r8872,9466,8811,5,9
r8873,6312,3509,4,3
r8874,3190,1415,3,6
r8875,7422,3744,4,3
r8876,8429,8701,3,2
r8877,9728,3935,5,8
r8878,5789,5852,3,16
r8879,5473,8153,2,8
r8880,8905,719,4,6
r8881,1324,7284,2,5
r8882,5492,7752,2,18
r8883,6378,1331,1,15
r8884,851,4288,5,19
r8885,3942,976,3,8
r8886,253,1215,2,15
r8887,918,8919,2,9
r8888,1230,8268,4,18
r8889,8576,9053,5,13
r8890,7838,2973,2,16
r8891,802,4902,4,16
r8892,3501,2593,3,13
r8893,8351,665,1,18
r8894,3869,8457,5,1
r8895,2508,3256,1,12
r8896,3759,8507,1,5
r8897,1086,7,3,8
r8898,9619,2660,3,5
r8899,5716,3814,3,6
r8900,6944,8670,1,5
r8901,4132,8554,3,6
r8902,9794,2397,1,6
r8903,6013,2503,3,16
r8904,4139,3660,5,6
r8905,7911,5084,3,14
r8906,58,1709,1,5
r8907,8022,9873,3,20
r8908,4509,4332,5,1
r8909,8140,3830,1,10
r8910,2331,7366,5,6
r8911,6623,1336,5,3
r8912,4821,3389,4,9
r8913,3075,905,1,1
r8914,3250,9163,1,7
r8915,2230,6156,2,16
r8916,6737,814,3,20
r8917,5169,8718,3,14
r8918,716,754,5,17
r8919,913,7455,1,15
r8920,2985,1991,1,12
r8921,8828,338,1,5
r8922,9030,8556,4,3
r8923,5224,7809,1,5
r8924,3668,3063,5,17
r8925,2342,4622,5,15
r8926,5053,2651,3,5
r8927,5025,1940,4,15
r8928,539,7388,2,8
r8929,3915,7278,1,10
r8930,4476,4049,3,5
r8931,4869,4047,3,3
r8932,8248,1966,3,5
r8933,6876,9728,3,2
r8934,2224,2543,1,9
r8935,6715,6538,3,15
r8936,4797,7119,1,7
r8937,265,5617,4,12
r8938,8720,4503,4,11
r8939,2762,209,1,15
r8940,4721,1964,5,14
r8941,6857,4316,5,14
r8942,6322,5697,5,3
r8943,9869,4055,2,1
r8944,7633,7969,5,5
r8945,2430,7472,3,1
r8946,6017,3237,2,14
r8947,2910,665,3,4
r8948,4615,1922,2,5
r8949,836,9174,5,14
r8950,4696,5691,1,12
r8951,4242,7490,5,11
r8952,7977,9215,5,1
r8953,5870,1974,5,20
r8954,3633,5881,3,6
r8955,9476,2072,4,4
r8956,997,4879,2,4
r8957,1384,5798,2,2
r8958,6414,1303,4,10
r8959,335,3032,3,2
r8960,2574,5899,3,3
r8961,1114,3254,4,7
r8962,6791,7430,4,12
r8963,8099,1736,5,8
r8964,3231,6832,2,12
r8965,9547,7685,3,2
r8966,8138,1211,3,3
r8967,6749,6844,3,17
r8968,5491,7825,1,1
r8969,6209,5520,3,12
r8970,7040,450,1,10
r8971,8734,2472,5,6
r8972,9059,6954,4,19
r8973,1018,6027,5,16
r8974,8822,7317,4,4
r8975,2210,3689,4,9
r8976,5144,6644,4,17
r8977,8650,3077,1,8
r8978,7809,6488,1,16
r8979,9746,2090,3,18
r8980,7912,192,2,6
r8981,7035,6049,2,10
r8982,8951,260,1,15
r8983,9297,3544,4,13
r8984,7035,9010,3,2
r8985,7812,6875,1,13
r8986,5678,652,5,8
r8987,2412,8275,3,10
r8988,4469,8445,1,2
r8989,8857,7648,3,19
r8990,9858,455,1,10
r8991,4015,6791,4,2
r8992,7827,3345,5,14
r8993,2925,7238,3,9
r8994,6558,4508,5,15
r8995,4671,8789,4,20
r8996,7034,9325,4,2
r8997,938,6692,3,14
r8998,7108,4672,4,6
r8999,8492,1125,1,16
r9000,368,3961,5,19
r9001,8598,4995,4,11
r9002,4694,4373,3,10
r9003,3473,8472,3,16
r9004,4105,1407,2,5
r9005,239,5667,1,4
r9006,4105,481,2,13
r9007,9561,8831,4,6
r9008,6206,7123,1,19
r9009,2088,4005,1,11
r9010,2614,8310,2,19
r9011,2060,4545,2,6
r9012,1613,3495,2,19
r9013,4924,8309,2,8
r9014,8658,3229,5,14
r9015,7983,4017,1,2
r9016,3430,676,1,15
r9017,6377,484,5,1
r9018,6117,1193,5,19
r9019,6911,3161,4,16
r9020,9110,6198,3,18
r9021,7552,3156,4,2
r9022,2327,9907,4,4
r9023,3849,3749,4,13
r9024,1924,912,5,10
r9025,4861,7255,1,14
r9026,4314,269,3,8
r9027,2143,3625,2,12
r9028,9842,8457,1,7
r9029,8664,4634,2,20
r9030,9589,3536,4,12
r9031,9290,9265,2,13
r9032,7654,193,5,7
r9033,8344,8510,4,18
r9034,1985,2567,1,11
r9035,5657,6414,1,10
r9036,4591,2626,3,20
r9037,3797,8321,2,5
r9038,9115,5239,3,1
r9039,5756,2767,2,3
r9040,9870,345,1,13
r9041,3303,4628,5,16
r9042,5115,2301,1,11
r9043,986,3124,2,8
r9044,9106,7382,5,10
r9045,1301,9868,4,7
r9046,1820,4679,5,13
r9047,2586,3441,2,10
r9048,6229,5729,3,18
r9049,6171,5622,5,8
r9050,1901,1203,3,7
r9051,641,5003,2,11
r9052,43,9771,1,16
r9053,2182,8276,4,19
r9054,2980,3689,5,11
r9055,9705,8562,4,7
r9056,5877,4084,5,2
r9057,9824,1014,2,11
r9058,245,3541,5,15
r9059,1789,867,1,19
r9060,4314,6480,1,8
r9061,5195,1582,5,12
r9062,5793,7392,4,12
r9063,7024,8403,2,7
r9064,977,4035,1,8
r9065,2600,7270,2,2
r9066,2446,1987,2,7
r9067,2987,8440,1,9
r9068,2398,5301,3,19
r9069,8122,4442,5,16
r9070,6190,6883,3,13
r9071,3033,6338,3,5
r9072,5536,5810,4,3
r9073,9630,4575,5,3
r9074,8623,8205,1,19
r9075,9015,4478,4,5
r9076,6610,629,4,8
r9077,9878,8520,3,20
r9078,7477,6707,5,7
r9079,3951,2233,4,2
r9080,196,7330,3,2
r9081,7805,739,2,13
r9082,7413,5443,2,16
r9083,2965,7881,3,7
r9084,2546,4856,2,1
r9085,5479,9018,2,13
r9086,1618,8614,1,2
r9087,2589,6547,2,9
r9088,1202,6998,5,19
r9089,6615,6482,2,3
r9090,6879,9357,4,12
r9091,8599,5712,2,4
r9092,9001,3453,5,9
r9093,2484,2552,5,15
r9094,1583,6991,4,12
r9095,7666,4858,2,6
r9096,467,2507,1,7
r9097,8931,7516,4,13
r9098,5642,8665,4,7
r9099,7235,9627,5,4
r9100,1834,418,1,12
r9101,770,1723,5,12
r9102,4827,8490,4,3
r9103,9266,3092,1,3
r9104,7756,574,3,15
r9105,8309,18,2,18
r9106,1489,6970,1,5
r9107,5704,2779,4,16
r9108,1541,5465,1,18
r9109,4343,708,5,10
r9110,9324,1605,2,16
r9111,6074,1213,1,12
r9112,1067,4086,2,4
r9113,451,9480,1,13
r9114,4535,1479,3,13
r9115,4381,3204,1,11
r9116,1527,8804,2,15
r9117,2574,4242,2,2
r9118,8744,5754,2,10
r9119,2966,1501,4,16
r9120,770,7058,4,11
r9121,5422,1265,4,15
r9122,734,5124,3,15
r9123,4516,3295,5,7
r9124,6288,1426,3,19
r9125,3628,6709,1,10
r9126,4158,8431,3,13
r9127,9846,1328,1,9
r9128,7819,5929,5,3
r9129,7829,3448,2,4
r9130,4031,7160,3,17
r9131,3530,2080,4,16
r9132,6911,6790,1,4
r9133,9280,1367,4,20
r9134,5083,3879,2,10
r9135,2771,735,2,4
r9136,7701,8049,4,13
r9137,4484,9860,3,2
r9138,4714,2031,1,20
r9139,7035,6405,5,20
r9140,6272,9636,3,9
r9141,470,2242,5,1
r9142,3738,6566,3,4
r9143,3710,5428,2,15
r9144,8579,2158,3,20
r9145,2858,1487,2,20
r9146,6699,4975,5,8
r9147,7323,5123,4,7
r9148,6664,5117,5,7
r9149,735,4100,2,17
r9150,4104,9265,3,15
r9151,9158,4826,3,15
r9152,8549,3127,3,1
r9153,5493,7233,2,13
r9154,7173,2722,1,15
r9155,4151,5092,4,4
r9156,4312,4280,5,7
r9157,4276,3739,4,20
r9158,5471,9050,5,7
r9159,4673,3989,5,3
r9160,4154,1227,4,4
r9161,1690,8226,5,11
r9162,7507,1398,3,12
r9163,1018,3247,1,10
r9164,9905,2707,1,8
r9165,7232,6258,4,14
r9166,1607,2141,5,5
r9167,50,6087,3,15
r9168,2821,1449,2,11
r9169,8607,556,3,2
r9170,519,1945,3,14
r9171,3144,8994,3,11
r9172,2660,1748,5,10
r9173,3874,1362,4,7
r9174,2886,7358,4,6
r9175,7290,4718,2,9
r9176,9201,7040,4,18
r9177,2150,8131,5,15
r9178,74,4427,1,3
r9179,8455,2098,3,16
r9180,9347,6018,3,2
r9181,6154,722,4,11
r9182,7657,3694,1,15
r9183,9893,8730,3,6
r9184,2960,3937,3,12
r9185,9841,4688,5,13
r9186,732,6838,2,6
r9187,6318,2900,4,8
r9188,2272,4507,3,9
r9189,8938,8275,5,2
r9190,662,1768,4,20
r9191,193,66,2,17
r9192,7805,1190,5,9
r9193,2756,5873,2,5
r9194,2809,7021,2,18
r9195,2136,1175,2,5
r9196,8751,6452,2,5
r9197,8259,6602,1,3
r9198,6640,7881,2,20
r9199,950,8717,2,9
r9200,5986,9662,2,17
r9201,3651,5010,1,9
r9202,5455,1852,3,13
r9203,9291,7635,2,8
r9204,8409,3079,1,7
r9205,288,5007,2,7
r9206,3442,9945,1,18
r9207,5938,3981,1,13
r9208,3961,6797,2,6
r9209,4950,3948,2,10
r9210,7989,9629,5,6
r9211,3677,4625,4,9
r9212,3837,9594,2,18
r9213,2492,2698,1,8
r9214,3443,8517,4,3
r9215,6545,580,2,2
r9216,4235,5328,3,20
r9217,6017,8905,2,12
r9218,3991,2883,5,2
r9219,7153,1690,3,8
r9220,4388,8810,2,17
r9221,6089,6435,1,8
r9222,7432,3281,2,9
r9223,7578,2504,4,16
r9224,9764,9069,4,9
r9225,1880,9511,5,17
r9226,6003,2619,3,15
r9227,35,7690,4,4
r9228,1953,7125,2,18
r9229,182,3964,4,13
r9230,3099,236,3,14
r9231,4274,108,5,9
r9232,1853,4622,4,3
r9233,4387,110,4,20
r9234,8565,728,2,16
r9235,6195,2727,2,12
r9236,4669,706,1,7
r9237,9465,9025,1,17
r9238,6678,887,4,1
r9239,6573,124,1,13
r9240,5959,2450,2,11
r9241,7534,6472,4,18
r9242,5480,6217,1,3
r9243,3472,8830,5,8
r9244,7902,2030,1,20
r9245,362,749,1,11
r9246,8810,3737,3,18
r9247,1736,4936,1,19
r9248,9649,384,5,3
r9249,3135,4661,3,12
r9250,178,9980,3,17
r9251,6316,2525,1,7
r9252,6949,5266,3,13
r9253,6500,1708,1,8
r9254,4454,6000,1,2
r9255,2832,671,4,4
r9256,5538,7560,4,6
r9257,6747,5143,1,5
r9258,8673,2606,4,8
r9259,1970,1772,5,19
r9260,5861,6869,3,10
r9261,63,9571,3,2
r9262,6332,9209,3,5
r9263,8332,7684,3,17
r9264,773,3886,5,4
r9265,2499,9449,2,13
r9266,9557,4429,4,18
r9267,7332,8928,2,14
r9268,2683,5984,1,4
r9269,8501,4623,5,17
r9270,3194,9861,5,9
r9271,7879,6806,1,5
r9272,2042,6720,5,1
r9273,2214,5329,5,17
r9274,1803,9607,3,10
r9275,5204,5146,1,12
r9276,8631,222,4,3
r9277,9206,3791,3,9
r9278,3045,3824,1,1
r9279,7569,2606,1,13
r9280,8,7278,3,8
r9281,9519,1274,1,13
r9282,9100,4532,4,8
r9283,7030,6837,1,12
r9284,3757,1126,1,19
r9285,7950,7469,3,15
r9286,7060,3079,4,19
r9287,2014,5708,4,1
r9288,9652,7223,1,18
r9289,8501,9352,5,5
r9290,2985,4937,4,9
r9291,1753,2571,2,9
r9292,7101,6880,1,4
r9293,3517,3587,5,9
r9294,671,8363,3,14
r9295,9332,2591,5,7
r9296,3972,6801,2,17
r9297,2001,8404,5,4
r9298,515,5076,3,1
r9299,3654,4363,1,11
r9300,8972,3913,3,3
r9301,48,679,5,6
r9302,442,5262,3,1
r9303,7281,2610,5,16
r9304,9754,797,5,11
r9305,6271,9231,2,20
r9306,375,1629,1,16
r9307,5484,140,4,8
r9308,1962,4021,2,12
r9309,6788,2416,4,12
r9310,3580,7944,1,15
r9311,4116,9138,5,15
r9312,1763,1530,1,17
r9313,627,2244,1,1
r9314,5439,3659,3,16
r9315,7784,9274,5,1
r9316,7416,7186,3,11
r9317,4217,7662,4,9
r9318,9518,1,3,11
r9319,1293,7987,5,2
r9320,1281,5407,4,7
r9321,6375,8783,1,11
r9322,9921,1475,4,2
r9323,6075,7746,3,2
r9324,8153,598,3,18
r9325,8802,2811,2,2
r9326,8657,9466,5,7
r9327,7556,7121,5,7
r9328,6017,9297,2,11
r9329,3388,3734,1,13
r9330,1625,4093,4,19
r9331,5417,7034,1,4
r9332,9460,4860,3,4
r9333,5462,1031,5,15
r9334,1086,6573,5,5
r9335,6555,6558,2,10
r9336,3402,517,4,14
r9337,1648,5276,2,17
r9338,5000,1509,1,12
r9339,9703,9173,3,12
r9340,4655,8113,4,12
r9341,1337,5483,5,20
r9342,3299,1221,5,16
r9343,2616,4921,3,1
r9344,6043,3540,4,7
r9345,579,2237,5,1
r9346,2962,1608,5,9
r9347,7026,4440,5,9
r9348,9636,9232,2,1
r9349,2502,2988,2,11
r9350,9317,2065,5,19
r9351,3424,5055,1,2
r9352,471,9342,2,20
r9353,5301,853,2,19
r9354,2553,603,2,20
r9355,3222,8490,5,8
r9356,4108,2365,1,15
r9357,3842,7344,4,9
r9358,5240,2120,5,14
r9359,1996,41,2,16
r9360,1819,1953,3,17
r9361,3423,2982,2,8
r9362,7846,2720,3,19
r9363,4998,9567,4,1
r9364,7415,3419,1,14
r9365,9467,8543,4,2
r9366,4355,3265,3,13
r9367,7580,9193,1,4
r9368,4368,6063,3,7
r9369,6104,3419,1,20
r9370,7391,3504,2,2
r9371,7680,8479,1,15
r9372,7292,2355,1,10
r9373,1716,9531,1,1
r9374,4069,667,1,14
r9375,1713,5176,2,7
r9376,3251,4003,4,15
r9377,3130,8921,2,17
r9378,2238,169,5,6
r9379,7150,6067,3,4
r9380,1203,3806,2,8
r9381,6294,8073,1,11
r9382,4054,9452,4,11
r9383,7480,6251,3,19
r9384,2725,2416,5,8
r9385,5598,2247,2,5
r9386,8121,9432,3,11
r9387,3578,6425,3,17
r9388,3565,6325,5,10
r9389,9362,6923,2,10
r9390,9895,9437,3,19
r9391,6890,2117,4,19
r9392,8853,5436,2,10
r9393,5537,8912,5,12
r9394,191,2809,4,14
r9395,5846,8520,1,3
r9396,3354,9897,1,5
r9397,1104,5860,4,20
r9398,3816,6517,4,3
r9399,495,870,5,13
r9400,3965,4459,4,17
r9401,337,3157,3,16
r9402,2786,294,1,6
r9403,75,19,3,2
r9404,3450,7258,1,2
r9405,5757,21,1,17
r9406,2065,8034,2,9
r9407,6245,6661,5,18
r9408,1569,9477,3,12
r9409,3463,6674,3,18
r9410,2408,3111,5,18
r9411,5635,8180,3,19
r9412,3032,6188,4,6
r9413,9765,2672,4,4
r9414,4622,6648,2,4
r9415,6029,874,1,1
r9416,4752,3460,2,4
r9417,2187,3766,5,3
r9418,4674,2605,4,18
r9419,6801,4731,5,13
r9420,45,5915,3,10
r9421,8029,627,2,2
r9422,6349,6997,3,13
r9423,5008,6368,2,7
r9424,9345,4406,1,8
r9425,7909,302,3,5
r9426,1732,8771,3,16
r9427,8034,7259,5,10
r9428,2367,9342,4,11
r9429,5204,7371,2,17
r9430,7731,9071,1,16
r9431,659,9805,5,13
r9432,2776,5545,2,5
r9433,2216,4356,3,9
r9434,1740,6908,4,11
r9435,3891,9177,3,2
r9436,5784,448,4,1
r9437,8396,7538,5,17
r9438,2566,7211,2,13
r9439,5387,620,5,10
r9440,8446,2336,3,2
r9441,1399,2821,3,13
r9442,1295,8140,3,19
r9443,6361,1794,5,8
r9444,3612,3870,4,5
r9445,2728,3708,1,1
r9446,4735,6372,2,18
r9447,3266,3618,1,20
r9448,3762,1631,1,9
r9449,3138,2806,3,9
r9450,8267,9051,1,1
r9451,2641,2640,2,15
r9452,4231,3428,3,14
r9453,5313,3596,3,15
r9454,1406,3318,1,16
r9455,9822,6172,1,8
r9456,3549,5421,1,4
r9457,2184,33,1,14
r9458,4270,4475,3,7
r9459,1747,2427,1,7
r9460,6101,6767,5,4
r9461,4889,1725,5,20
r9462,8748,5347,5,9
r9463,1014,7693,2,1
r9464,1599,8328,2,15
r9465,5965,680,5,12
r9466,7399,3920,4,20
r9467,9485,9791,2,7
r9468,7824,3345,3,5
r9469,2956,2548,5,7
r9470,108,319,5,19
r9471,5708,9566,4,6
r9472,3822,494,1,16
r9473,7904,4029,2,12
r9474,5568,9609,1,19
r9475,4588,9369,5,14
r9476,2935,7014,1,10
r9477,9898,8275,2,18
r9478,3874,287,4,7
r9479,1209,7021,2,12
r9480,2389,6113,2,1
r9481,3382,4226,2,15
r9482,8951,6467,4,13
r9483,1097,9504,4,6
r9484,3933,3448,4,15
r9485,5139,3563,5,9
r9486,9441,2846,5,4
r9487,5824,2510,3,3
r9488,1340,9477,1,18
r9489,8198,1221,1,2
r9490,1865,3800,2,6
r9491,6339,598,5,19
r9492,3777,1133,4,10
r9493,8764,1774,4,6
r9494,7691,8564,5,12
r9495,7722,4193,1,17
r9496,8279,6022,3,2
r9497,1515,5619,5,12
r9498,6340,1422,5,12
r9499,7417,5077,4,12
r9500,9403,7863,4,14
r9501,7658,9949,3,4
r9502,1677,5870,4,17
r9503,5149,1470,2,8
r9504,6942,9125,3,16
r9505,8044,8909,2,13
r9506,4516,8890,5,9
r9507,3272,5706,1,1
r9508,4752,1459,1,14
r9509,5405,9500,5,2
r9510,3444,1971,5,11
r9511,9409,5980,4,1
r9512,9847,5034,4,4
r9513,7827,2062,2,17
r9514,732,7106,3,18
r9515,8614,5960,1,13
r9516,5465,3246,2,12
r9517,5867,5365,1,16
r9518,9484,399,5,4
r9519,5912,4914,5,3
r9520,27,6157,1,13
r9521,5472,838,2,6
r9522,6793,1822,1,18
r9523,2359,1524,5,18
r9524,778,6676,5,8
r9525,4254,8840,2,16
r9526,6821,1923,4,19
r9527,6422,6610,4,11
r9528,5458,5025,3,9
r9529,5130,3931,4,2
r9530,3020,8179,4,14
r9531,7838,6165,3,18
r9532,4308,2802,2,12
r9533,3044,6837,1,10
r9534,2658,1432,3,9
r9535,9643,7926,5,5
r9536,5108,9617,1,12
r9537,7934,25,2,11
r9538,9105,3967,4,20
r9539,9333,8632,5,9
r9540,7339,9767,2,15
r9541,2295,7305,1,3
r9542,7575,6209,2,10
r9543,5042,5119,4,12
r9544,1795,4492,4,7
r9545,296,863,5,14
r9546,5388,6847,3,7
r9547,8664,9503,2,10
r9548,5588,4531,1,10
r9549,2819,9185,3,15
r9550,7026,3760,3,7
r9551,3533,7207,2,7
r9552,8279,586,2,7
r9553,2454,1464,4,19
r9554,2526,7980,5,6
r9555,3858,3389,3,17
r9556,6355,6456,3,16
r9557,9009,8065,1,15
r9558,2061,7548,5,6
r9559,8589,7049,1,2
r9560,3412,1154,3,16
r9561,7017,1335,5,16
r9562,6680,4242,5,14
r9563,4918,4454,5,7
r9564,8436,9601,2,1
r9565,7976,8601,5,17
r9566,5107,5751,2,18
r9567,4049,7022,1,20
r9568,6624,8759,4,20
r9569,2943,8705,1,10
r9570,848,2494,1,10
r9571,5690,6496,4,12
r9572,3669,9293,1,3
r9573,4419,982,3,9
r9574,5554,3429,3,11
